employee_id,full_name,gender,age_at_hire,branch,department,job_level,monthly_salary_bdt,hire_source,hire_date,termination_date,exit_reason,is_active,performance_rating,attendance_rate_pct,leave_balance_days,manager_id,tenure_days,tenure_months
EMP0492,Jack Owen,Male,23,Dhaka - Gulshan,Quality Control,Entry,18749,Online application,2022-04-11,2022-09-30,Resignation - personal reasons,False,3,89.3,2.5,EMP0208,172,5.7
EMP0493,Troy Thomas,Male,23,Khulna,Sales & Retail Ops,Entry,23214,Online application,2026-02-17,,,True,4,100.0,13.9,EMP0077,124,4.1
EMP0494,Rachael Johnson,Female,35,Dhaka - Gulshan,Sales & Retail Ops,Senior,53834,Online application,2023-11-19,2024-08-02,Resignation - better opportunity,False,2,82.5,4.5,EMP0258,257,8.4
EMP0495,Paula Diaz,Female,30,Dhaka - Mirpur,Sales & Retail Ops,Manager,111733,Employee referral,2025-06-05,2026-06-09,Resignation - better opportunity,False,1,99.3,0.0,EMP0290,369,12.1
EMP0496,Latoya Jacobs,Female,30,Head Office,HR & Admin,Manager,99845,Online application,2024-09-08,,,True,3,85.8,9.3,EMP0250,651,21.4
EMP0497,Tiffany Watson,Female,25,Dhaka - Gulshan,Sales & Retail Ops,Entry,19854,Employee referral,2024-10-26,,,True,4,94.4,12.0,EMP0470,603,19.8
EMP0498,Kenneth Moreno,Male,24,Chattogram,Sales & Retail Ops,Manager,100934,Online application,2025-06-30,,,True,3,90.8,8.2,EMP0428,356,11.7
EMP0499,Matthew Wright,Male,32,Khulna,Merchandising,Mid,27363,Employee referral,2024-04-06,,,True,3,96.8,10.4,EMP0040,806,26.5
EMP0500,Noah Porter,Male,25,Chattogram,Warehouse & Logistics,Senior,62544,Agency,2024-02-27,2025-11-04,Resignation - personal reasons,False,1,78.4,4.6,EMP0310,616,20.2
EMP0501,Justin Green,Male,26,Dhaka - Mirpur,Quality Control,Entry,24560,Walk-in,2024-10-21,,,True,3,97.6,6.0,EMP0081,608,20.0
EMP0502,Jeremy Davies,Male,39,Dhaka - Gulshan,Finance & Accounts,Entry,23032,Employee referral,2025-11-10,,,True,4,82.3,7.4,EMP0246,223,7.3
EMP0503,Thomas Henry,Male,25,Chattogram,Merchandising,Mid,37599,Walk-in,2023-08-31,,,True,3,94.5,15.5,EMP0069,1025,33.7
EMP0504,Samuel Hayes,Male,29,Sylhet,Sales & Retail Ops,Mid,28763,Walk-in,2023-09-25,,,True,2,96.5,14.0,EMP0307,1000,32.9
EMP0505,Jill Miller,Female,32,Head Office,HR & Admin,Senior,61477,Campus hiring,2025-11-22,,,True,3,97.1,4.5,EMP0311,211,6.9
EMP0506,Sarah Flores,Female,27,Head Office,Quality Control,Entry,23951,Employee referral,2025-02-16,,,True,3,89.0,8.0,EMP0094,490,16.1
EMP0507,Ana Daniels,Female,19,Sylhet,Merchandising,Entry,24160,Employee referral,2026-03-23,,,True,3,86.8,4.6,EMP0194,90,3.0
EMP0508,Sarah Joseph,Female,32,Chattogram,Sales & Retail Ops,Entry,19168,Online application,2024-10-07,2025-04-09,Resignation - better opportunity,False,3,84.4,6.4,EMP0244,184,6.0
EMP0509,Mark Leon,Male,36,Rajshahi,Merchandising,Senior,58433,Walk-in,2025-08-30,,,True,2,90.4,9.3,EMP0462,295,9.7
EMP0510,Barbara Harris,Female,27,Sylhet,IT & Systems,Senior,60990,Online application,2025-04-21,,,True,3,97.2,13.4,EMP0023,426,14.0
EMP0511,Richard Johnson,Male,25,Khulna,Warehouse & Logistics,Manager,113270,Online application,2025-09-19,,,True,2,90.5,11.0,EMP0465,275,9.0
EMP0512,Jacob Lara,Male,29,Khulna,HR & Admin,Entry,23196,Walk-in,2024-08-30,,,True,3,95.4,9.8,EMP0146,660,21.7
EMP0513,Logan Miller,Male,29,Sylhet,Merchandising,Entry,16517,Walk-in,2025-08-19,,,True,3,85.0,11.0,EMP0008,306,10.1
EMP0514,Zachary Higgins,Male,20,Dhaka - Gulshan,Sales & Retail Ops,Senior,56256,Online application,2022-12-07,,,True,1,88.0,7.3,EMP0268,1292,42.4
EMP0515,Randy Morrow,Male,31,Rajshahi,Warehouse & Logistics,Entry,24399,Employee referral,2025-05-31,,,True,4,88.1,11.7,EMP0495,386,12.7
EMP0516,Valerie Day,Female,26,Dhaka - Mirpur,Merchandising,Mid,41798,Employee referral,2025-01-16,,,True,3,94.2,6.7,EMP0142,521,17.1
EMP0517,Michael Cooper,Male,27,Rajshahi,HR & Admin,Mid,38883,Walk-in,2025-06-24,2025-10-23,Resignation - better opportunity,False,2,100.0,7.8,EMP0347,121,4.0
EMP0518,Richard Bowman,Male,33,Khulna,Merchandising,Mid,27306,Employee referral,2024-04-22,,,True,4,83.6,13.7,EMP0149,790,26.0
EMP0519,Vincent Reynolds,Male,38,Chattogram,Merchandising,Entry,20195,Employee referral,2024-03-25,,,True,2,84.3,15.7,EMP0411,818,26.9
EMP0520,Anthony Martinez,Male,25,Sylhet,Merchandising,Mid,32124,Agency,2026-04-19,,,True,3,83.8,12.1,EMP0450,63,2.1
EMP0521,Christopher Morris,Male,31,Dhaka - Mirpur,Quality Control,Manager,124483,Employee referral,2023-06-04,,,True,4,88.0,12.8,EMP0238,1113,36.6
EMP0522,Hannah Everett,Female,22,Sylhet,HR & Admin,Entry,21285,Walk-in,2026-05-24,,,True,3,94.9,10.8,EMP0410,28,0.9
EMP0523,Ryan King,Male,24,Dhaka - Gulshan,Warehouse & Logistics,Mid,38654,Walk-in,2025-08-11,2026-05-01,Resignation - better opportunity,False,1,100.0,9.5,EMP0357,263,8.6
EMP0524,Krista Martinez,Female,24,Dhaka - Gulshan,IT & Systems,Entry,20017,Online application,2024-07-29,2026-02-12,Resignation - better opportunity,False,3,94.8,3.1,EMP0519,563,18.5
EMP0525,Kim Shaw,Female,26,Dhaka - Mirpur,Sales & Retail Ops,Entry,21166,Campus hiring,2025-10-31,,,True,3,91.5,12.8,EMP0257,233,7.7
EMP0526,Teresa Moore,Female,30,Khulna,Marketing,Mid,31041,Campus hiring,2025-09-05,,,True,4,89.5,11.0,EMP0472,289,9.5
EMP0527,Nathan Jacobs,Male,31,Rajshahi,Quality Control,Mid,35519,Employee referral,2024-04-13,2024-07-08,Performance-related,False,2,92.2,0.0,EMP0324,86,2.8
EMP0528,Kristy Bryan,Female,29,Chattogram,Warehouse & Logistics,Mid,40839,Walk-in,2023-10-04,,,True,2,98.2,13.5,EMP0351,991,32.6
EMP0529,Angel May,Male,32,Dhaka - Mirpur,Marketing,Mid,38013,Walk-in,2026-02-18,,,True,2,84.7,8.6,EMP0195,123,4.0
EMP0530,Marilyn Wang,Female,19,Chattogram,Sales & Retail Ops,Mid,33786,Walk-in,2023-06-26,,,True,3,97.9,8.9,EMP0365,1091,35.8
EMP0531,Margaret Jimenez,Female,32,Dhaka - Mirpur,Sales & Retail Ops,Senior,63128,Employee referral,2025-05-09,,,True,3,99.3,11.7,EMP0044,408,13.4
EMP0532,Donna Frye,Female,37,Rajshahi,Warehouse & Logistics,Entry,16679,Online application,2026-02-02,,,True,2,89.7,13.4,EMP0188,139,4.6
EMP0533,Robert Cohen,Male,29,Head Office,Quality Control,Entry,23352,Walk-in,2025-01-15,,,True,2,88.2,0.3,EMP0490,522,17.1
EMP0534,Angel Brown,Female,23,Head Office,Sales & Retail Ops,Entry,24003,Online application,2025-09-28,2025-10-28,Resignation - personal reasons,False,2,97.4,3.4,EMP0324,30,1.0
EMP0535,John Harris,Male,31,Khulna,Sales & Retail Ops,Entry,25116,Employee referral,2024-01-14,2024-03-03,Resignation - personal reasons,False,3,96.4,7.9,EMP0243,49,1.6
EMP0536,Erik Higgins,Male,26,Dhaka - Gulshan,Marketing,Entry,16195,Online application,2024-06-14,,,True,3,83.3,11.4,EMP0374,737,24.2
EMP0537,Scott Hester,Male,32,Rajshahi,Sales & Retail Ops,Entry,16060,Walk-in,2025-01-14,,,True,2,89.0,14.0,EMP0277,523,17.2
EMP0538,Jacob Hoffman,Male,30,Khulna,Merchandising,Senior,54127,Employee referral,2025-10-28,,,True,4,84.5,6.9,EMP0010,236,7.8
EMP0539,Julie Adams,Female,32,Dhaka - Mirpur,Warehouse & Logistics,Manager,79087,Employee referral,2024-10-25,,,True,1,84.6,10.1,EMP0308,604,19.8
EMP0540,Brent Roberts,Male,27,Dhaka - Gulshan,Quality Control,Entry,16086,Walk-in,2023-04-05,,,True,3,90.7,16.4,EMP0099,1173,38.5
EMP0541,Luis Wright,Male,24,Chattogram,Warehouse & Logistics,Entry,18773,Walk-in,2026-04-03,,,True,1,100.0,7.4,EMP0125,79,2.6
EMP0542,Christopher Murphy,Male,27,Dhaka - Gulshan,HR & Admin,Mid,27647,Online application,2025-04-21,,,True,4,91.3,11.7,EMP0292,426,14.0
EMP0543,Emily Hines,Female,33,Dhaka - Gulshan,HR & Admin,Mid,27673,Online application,2026-02-12,,,True,4,91.5,8.6,EMP0149,129,4.2
EMP0544,Jose Jimenez,Male,19,Rajshahi,HR & Admin,Senior,65562,Online application,2025-03-03,,,True,2,99.1,18.4,EMP0082,475,15.6
EMP0545,Alexander Landry,Male,34,Dhaka - Mirpur,Sales & Retail Ops,Entry,19360,Employee referral,2023-10-11,2023-11-28,Resignation - personal reasons,False,1,99.5,8.2,EMP0372,48,1.6
EMP0546,Vincent Lewis,Male,29,Khulna,Merchandising,Mid,35137,Walk-in,2026-01-01,,,True,1,90.8,10.2,EMP0258,171,5.6
EMP0547,Anthony Simpson,Male,31,Head Office,Finance & Accounts,Entry,21552,Walk-in,2022-11-29,,,True,3,95.1,9.8,EMP0056,1300,42.7
EMP0548,Matthew Ruiz,Male,24,Dhaka - Mirpur,Warehouse & Logistics,Mid,32160,Walk-in,2023-10-02,,,True,2,92.2,10.7,EMP0400,993,32.6
EMP0549,Sarah Jordan,Female,32,Dhaka - Gulshan,Sales & Retail Ops,Entry,16816,Agency,2023-01-29,2025-07-27,Performance-related,False,3,87.6,10.8,EMP0334,910,29.9
EMP0550,Monica Gallagher,Female,30,Rajshahi,Warehouse & Logistics,Senior,52655,Walk-in,2024-12-07,,,True,3,98.5,14.3,EMP0182,561,18.4
EMP0551,Jennifer Hudson,Female,29,Sylhet,Warehouse & Logistics,Mid,36039,Employee referral,2024-06-30,,,True,3,92.7,14.9,EMP0356,721,23.7
EMP0552,Juan Jones,Male,25,Chattogram,Sales & Retail Ops,Entry,22773,Walk-in,2024-05-27,,,True,4,95.0,8.8,EMP0536,755,24.8
EMP0553,Phillip Ramirez,Male,26,Khulna,Quality Control,Entry,20994,Agency,2022-02-27,,,True,3,87.6,7.3,EMP0489,1575,51.7
EMP0554,Michael Wilson DVM,Male,25,Dhaka - Gulshan,Finance & Accounts,Senior,45719,Online application,2025-10-24,,,True,3,96.0,10.2,EMP0448,240,7.9
EMP0555,Robert Morgan,Male,28,Chattogram,Sales & Retail Ops,Mid,34923,Walk-in,2024-04-06,,,True,3,97.7,0.0,EMP0246,806,26.5
EMP0556,Nicole Gonzalez,Female,19,Chattogram,IT & Systems,Mid,34181,Employee referral,2023-10-18,,,True,3,89.2,5.2,EMP0276,977,32.1
EMP0557,Jonathan Williams,Male,35,Chattogram,Quality Control,Entry,21951,Employee referral,2025-04-05,2025-04-24,Performance-related,False,3,84.3,0.0,EMP0193,19,0.6
EMP0558,Gary Wells,Male,25,Dhaka - Gulshan,Sales & Retail Ops,Manager,111626,Walk-in,2026-05-20,,,True,3,94.9,11.2,EMP0449,32,1.1
EMP0559,Larry Robertson,Male,30,Khulna,Sales & Retail Ops,Entry,16670,Online application,2024-02-09,,,True,3,88.6,10.3,EMP0381,863,28.4
EMP0560,Lisa Martin,Female,34,Chattogram,IT & Systems,Entry,21255,Walk-in,2026-04-26,,,True,1,80.0,11.2,EMP0074,56,1.8
EMP0561,Patrick Evans MD,Male,30,Chattogram,Sales & Retail Ops,Senior,53577,Walk-in,2024-04-11,,,True,2,100.0,5.6,EMP0255,801,26.3
EMP0562,Kim Erickson,Female,28,Chattogram,Marketing,Entry,18942,Employee referral,2023-06-12,2024-06-27,Performance-related,False,3,94.2,5.2,EMP0214,381,12.5
EMP0563,Robert Richardson,Male,27,Chattogram,HR & Admin,Entry,24995,Walk-in,2025-03-25,,,True,4,88.2,14.2,EMP0534,453,14.9
EMP0564,William Silva,Male,21,Dhaka - Mirpur,Warehouse & Logistics,Entry,19516,Employee referral,2022-07-26,,,True,3,89.2,6.0,EMP0242,1426,46.8
EMP0565,Nicholas Watts,Male,24,Sylhet,Warehouse & Logistics,Entry,23404,Employee referral,2023-01-05,2023-02-28,Resignation - better opportunity,False,2,93.1,7.6,EMP0487,54,1.8
EMP0566,John Coffey,Male,22,Khulna,Sales & Retail Ops,Senior,62185,Employee referral,2024-10-01,,,True,4,96.1,14.1,EMP0062,628,20.6
EMP0567,Paula Lane,Female,35,Dhaka - Mirpur,HR & Admin,Mid,41071,Walk-in,2023-01-18,,,True,1,100.0,12.1,EMP0356,1250,41.1
EMP0568,Lauren Jackson,Female,20,Khulna,Warehouse & Logistics,Entry,22204,Walk-in,2024-03-06,,,True,2,96.6,6.2,EMP0497,837,27.5
EMP0569,Manuel Randall,Male,19,Khulna,Merchandising,Mid,26922,Online application,2025-01-01,,,True,3,99.3,12.1,EMP0480,536,17.6
EMP0570,Michael Johnson,Male,28,Dhaka - Gulshan,IT & Systems,Senior,52627,Walk-in,2022-09-08,,,True,3,97.0,12.8,EMP0270,1382,45.4
EMP0571,Brian Smith,Male,21,Chattogram,Warehouse & Logistics,Senior,64867,Agency,2025-08-06,,,True,1,95.1,3.7,EMP0373,319,10.5
EMP0572,Brittany Vaughn,Female,29,Khulna,Sales & Retail Ops,Mid,29191,Online application,2024-11-24,,,True,3,84.9,8.7,EMP0510,574,18.9
EMP0573,Reginald Knapp,Male,37,Khulna,Sales & Retail Ops,Entry,24092,Walk-in,2024-01-09,,,True,2,94.4,8.5,EMP0045,894,29.4
EMP0574,Noah Brown,Male,40,Rajshahi,Sales & Retail Ops,Senior,59589,Walk-in,2024-09-10,,,True,2,86.5,5.4,EMP0398,649,21.3
EMP0575,Daniel Nguyen,Male,26,Sylhet,Merchandising,Mid,28850,Employee referral,2024-03-19,2024-08-23,Relocation,False,3,95.0,9.7,EMP0214,157,5.2
EMP0576,Joseph Edwards,Male,30,Sylhet,Marketing,Senior,48644,Online application,2025-04-07,,,True,4,95.3,14.4,EMP0426,440,14.5
EMP0577,Thomas Peterson,Male,32,Rajshahi,IT & Systems,Entry,24706,Employee referral,2024-11-11,,,True,3,100.0,17.0,EMP0080,587,19.3
EMP0578,Patricia Le,Female,34,Head Office,Marketing,Entry,25788,Walk-in,2024-11-14,,,True,3,88.0,11.6,EMP0255,584,19.2
EMP0579,Michael Bishop,Male,29,Sylhet,Marketing,Mid,33832,Employee referral,2025-08-22,,,True,2,95.2,1.6,EMP0470,303,10.0
EMP0580,Danielle Grant,Female,19,Khulna,Warehouse & Logistics,Entry,17338,Online application,2024-12-09,,,True,2,99.8,9.9,EMP0547,559,18.4
EMP0581,William Evans,Male,30,Head Office,Warehouse & Logistics,Entry,18217,Online application,2026-06-11,,,True,4,92.6,7.4,EMP0441,10,0.3
EMP0582,Daniel Bush,Male,32,Rajshahi,Warehouse & Logistics,Entry,18961,Online application,2024-04-01,,,True,2,89.9,10.6,EMP0369,811,26.6
EMP0583,Hannah Peck,Female,32,Head Office,Warehouse & Logistics,Entry,16570,Employee referral,2026-06-01,,,True,4,88.5,8.1,EMP0310,20,0.7
EMP0584,Donald Martinez,Male,20,Dhaka - Mirpur,Marketing,Entry,22982,Campus hiring,2025-09-23,,,True,3,90.6,17.3,EMP0567,271,8.9
EMP0585,James Baird,Male,30,Chattogram,Merchandising,Mid,33086,Walk-in,2024-08-06,,,True,3,94.0,8.4,EMP0256,684,22.5
EMP0586,Troy Ballard,Male,26,Dhaka - Gulshan,IT & Systems,Entry,24566,Employee referral,2026-03-17,,,True,2,100.0,8.1,EMP0495,96,3.2
EMP0587,Dwayne Klein,Male,21,Dhaka - Mirpur,IT & Systems,Mid,40501,Employee referral,2026-03-05,,,True,5,86.4,8.7,EMP0391,108,3.5
EMP0588,Jeremy Scott,Male,29,Dhaka - Mirpur,Sales & Retail Ops,Senior,67380,Online application,2025-11-17,,,True,4,94.0,8.8,EMP0233,216,7.1
EMP0589,Christina Ryan,Female,35,Khulna,Quality Control,Senior,64439,Walk-in,2025-03-29,,,True,3,94.2,13.0,EMP0327,449,14.8
EMP0590,Michael Taylor,Male,28,Chattogram,Sales & Retail Ops,Mid,32582,Employee referral,2022-07-21,,,True,3,95.6,8.6,EMP0457,1431,47.0
EMP0591,Kevin Sanchez,Male,21,Khulna,Merchandising,Entry,17262,Walk-in,2025-10-11,,,True,4,94.5,10.8,EMP0488,253,8.3
EMP0592,Joseph Little,Male,30,Sylhet,Sales & Retail Ops,Entry,18259,Employee referral,2024-10-04,,,True,2,100.0,15.6,EMP0139,625,20.5
EMP0593,Jason Love,Male,25,Chattogram,Sales & Retail Ops,Entry,25076,Campus hiring,2024-12-25,,,True,2,95.1,11.2,EMP0249,543,17.8
EMP0594,Patricia Smith,Female,25,Dhaka - Mirpur,Finance & Accounts,Entry,25116,Employee referral,2022-10-29,,,True,2,91.9,3.8,EMP0357,1331,43.7
EMP0595,Tanya Russell,Female,33,Dhaka - Mirpur,Warehouse & Logistics,Mid,41717,Online application,2023-04-16,,,True,1,90.5,8.1,EMP0453,1162,38.2
EMP0596,Shawn Woods,Male,21,Sylhet,Warehouse & Logistics,Senior,58575,Walk-in,2025-06-06,,,True,2,90.7,7.7,EMP0088,380,12.5
EMP0597,Tracey Morris,Female,19,Dhaka - Mirpur,Sales & Retail Ops,Manager,83408,Agency,2026-01-18,2026-02-07,Performance-related,False,2,94.2,5.1,EMP0114,20,0.7
EMP0598,Susan Davis,Female,19,Dhaka - Gulshan,Warehouse & Logistics,Entry,17879,Online application,2023-07-05,,,True,3,100.0,11.1,EMP0562,1082,35.5
EMP0599,Kimberly Sharp,Female,20,Chattogram,Finance & Accounts,Entry,17289,Employee referral,2022-04-10,,,True,3,84.4,13.1,EMP0045,1533,50.4
EMP0600,Susan Thompson,Female,26,Dhaka - Gulshan,Sales & Retail Ops,Entry,21462,Online application,2023-10-17,,,True,2,98.5,7.8,EMP0069,978,32.1
EMP0601,Casey Gillespie,Female,22,Chattogram,Sales & Retail Ops,Senior,52345,Walk-in,2026-01-13,,,True,2,89.8,5.6,EMP0396,159,5.2
EMP0602,Mr. Jon Zuniga DVM,Male,33,Dhaka - Gulshan,Warehouse & Logistics,Manager,117681,Agency,2023-12-29,,,True,3,90.5,13.2,EMP0191,905,29.7
EMP0603,Sherri Smith,Female,27,Dhaka - Mirpur,Marketing,Mid,32974,Agency,2022-06-20,,,True,2,93.1,8.6,EMP0502,1462,48.0
EMP0604,Brian Bird,Male,26,Chattogram,Sales & Retail Ops,Entry,16844,Walk-in,2025-03-20,,,True,4,100.0,9.8,EMP0514,458,15.0
EMP0605,William Daniels,Male,25,Dhaka - Gulshan,Sales & Retail Ops,Entry,16226,Campus hiring,2026-06-20,,,True,3,88.7,16.8,EMP0287,1,0.0
EMP0606,Todd Rosales,Male,28,Dhaka - Gulshan,Warehouse & Logistics,Entry,18535,Online application,2025-08-02,,,True,2,90.9,20.7,EMP0233,323,10.6
EMP0607,Corey Rodriguez,Male,29,Chattogram,Merchandising,Entry,17630,Online application,2025-02-22,2025-07-09,Performance-related,False,3,93.6,4.7,EMP0595,137,4.5
EMP0608,Jimmy Scott,Male,19,Chattogram,IT & Systems,Senior,45262,Online application,2025-07-01,,,True,3,87.5,7.1,EMP0149,355,11.7
EMP0609,Norman Gibbs,Male,23,Sylhet,Merchandising,Entry,22901,Employee referral,2024-11-16,,,True,3,86.4,10.9,EMP0150,582,19.1
EMP0610,Peter Thompson,Male,25,Khulna,Finance & Accounts,Senior,67805,Online application,2024-05-26,,,True,3,96.1,16.5,EMP0281,756,24.8
EMP0611,Steven Wilcox,Male,27,Dhaka - Mirpur,Sales & Retail Ops,Entry,23869,Employee referral,2026-06-04,,,True,1,100.0,12.5,EMP0237,17,0.6
EMP0612,Brandon Caldwell,Male,29,Sylhet,Sales & Retail Ops,Entry,22531,Walk-in,2025-10-03,,,True,4,89.2,11.8,EMP0481,261,8.6
EMP0613,Charles Morris,Male,19,Khulna,Warehouse & Logistics,Senior,54768,Walk-in,2023-02-11,,,True,3,87.0,6.9,EMP0016,1226,40.3
EMP0614,Debbie Young,Female,21,Head Office,Marketing,Entry,23446,Walk-in,2023-06-19,2023-11-30,Relocation,False,2,94.8,3.3,EMP0450,164,5.4
EMP0615,Troy Turner,Male,31,Rajshahi,Warehouse & Logistics,Entry,25712,Online application,2023-09-05,2024-07-03,Performance-related,False,3,100.0,6.4,EMP0390,302,9.9
EMP0616,Adam Valdez,Male,33,Khulna,Warehouse & Logistics,Manager,120509,Employee referral,2024-11-20,,,True,2,89.4,5.6,EMP0040,578,19.0
EMP0617,Antonio Wilson,Male,31,Chattogram,Warehouse & Logistics,Senior,55778,Online application,2026-06-16,,,True,3,96.0,24.0,EMP0041,5,0.2
EMP0618,Jared Shaw,Male,19,Chattogram,Merchandising,Mid,40806,Online application,2023-11-20,,,True,3,88.3,12.8,EMP0293,944,31.0
EMP0619,Michael Collins,Male,28,Chattogram,Warehouse & Logistics,Mid,29871,Walk-in,2024-10-25,,,True,2,88.1,7.8,EMP0463,604,19.8
EMP0620,Thomas Phillips,Male,20,Dhaka - Mirpur,Merchandising,Entry,25536,Online application,2026-02-18,,,True,3,93.6,7.4,EMP0332,123,4.0
EMP0621,Colleen Anderson,Female,22,Chattogram,Sales & Retail Ops,Mid,41198,Online application,2023-06-17,,,True,3,97.1,17.4,EMP0168,1100,36.1
EMP0622,Paul Obrien,Male,23,Khulna,Sales & Retail Ops,Entry,25783,Online application,2024-03-13,,,True,3,100.0,10.6,EMP0524,830,27.3
EMP0623,Joshua Ruiz,Male,19,Sylhet,Sales & Retail Ops,Mid,30322,Online application,2023-04-19,,,True,2,85.6,6.0,EMP0154,1159,38.1
EMP0624,Matthew Robinson,Male,26,Dhaka - Mirpur,Sales & Retail Ops,Mid,38391,Employee referral,2023-12-17,,,True,3,100.0,13.9,EMP0296,917,30.1
EMP0625,Paul Marks,Male,28,Sylhet,Sales & Retail Ops,Entry,17051,Walk-in,2025-03-17,,,True,3,87.2,6.1,EMP0511,461,15.1
EMP0626,Jeremy Padilla,Male,37,Chattogram,Sales & Retail Ops,Senior,60489,Online application,2025-01-31,2025-06-28,Resignation - better opportunity,False,2,80.6,6.3,EMP0615,148,4.9
EMP0627,Kristy Brown,Female,21,Dhaka - Mirpur,Quality Control,Entry,22226,Walk-in,2025-11-21,2026-02-07,Resignation - better opportunity,False,2,92.3,0.8,EMP0358,78,2.6
EMP0628,Kathy Armstrong,Female,27,Dhaka - Mirpur,Quality Control,Mid,38497,Agency,2023-12-02,2024-02-15,Resignation - better opportunity,False,3,84.7,3.1,EMP0183,75,2.5
EMP0629,Erin Meyer,Female,28,Dhaka - Mirpur,Sales & Retail Ops,Mid,38654,Online application,2025-01-09,,,True,2,93.5,0.0,EMP0593,528,17.3
EMP0630,Daniel Aguilar,Male,28,Dhaka - Gulshan,Sales & Retail Ops,Mid,27273,Agency,2026-02-22,,,True,3,88.2,7.8,EMP0564,119,3.9
EMP0631,Katrina Stokes,Female,30,Dhaka - Mirpur,Warehouse & Logistics,Entry,20247,Online application,2024-01-20,2024-08-29,Resignation - better opportunity,False,3,96.8,0.0,EMP0060,222,7.3
EMP0632,Kayla Bryant,Female,24,Dhaka - Mirpur,Finance & Accounts,Mid,32305,Employee referral,2024-09-08,,,True,3,88.2,14.0,EMP0295,651,21.4
EMP0633,Joel Roman,Male,20,Chattogram,Quality Control,Entry,25903,Agency,2025-03-18,,,True,3,90.0,8.0,EMP0509,460,15.1
EMP0634,James Velasquez,Male,32,Chattogram,HR & Admin,Mid,33545,Employee referral,2025-02-27,,,True,3,90.5,11.6,EMP0002,479,15.7
EMP0635,Laura Williams,Female,19,Dhaka - Mirpur,Warehouse & Logistics,Senior,44044,Employee referral,2023-06-27,,,True,3,81.5,9.7,EMP0047,1090,35.8
EMP0636,Arthur Mcknight,Male,31,Dhaka - Gulshan,Merchandising,Mid,31043,Walk-in,2023-06-16,,,True,4,82.2,15.5,EMP0316,1101,36.2
EMP0637,Benjamin Peck,Male,25,Dhaka - Gulshan,Merchandising,Mid,36309,Online application,2024-01-27,,,True,3,98.1,15.0,EMP0030,876,28.8
EMP0638,Jennifer Mack,Female,37,Rajshahi,Sales & Retail Ops,Senior,67105,Online application,2024-09-02,,,True,3,100.0,1.8,EMP0140,657,21.6
EMP0639,William Brewer,Male,29,Chattogram,HR & Admin,Senior,45783,Employee referral,2024-01-30,,,True,3,94.1,6.4,EMP0058,873,28.7
EMP0640,Willie Reyes,Male,22,Rajshahi,Sales & Retail Ops,Mid,26310,Walk-in,2024-11-20,,,True,3,84.5,11.8,EMP0363,578,19.0
EMP0641,Terry Bennett,Male,31,Dhaka - Mirpur,Sales & Retail Ops,Senior,66000,Online application,2024-04-01,,,True,4,90.8,11.9,EMP0621,811,26.6
EMP0642,Mary Ryan,Female,19,Chattogram,Merchandising,Senior,52956,Online application,2025-07-02,2025-12-28,Resignation - better opportunity,False,3,92.6,5.8,EMP0509,179,5.9
EMP0643,Gregory White,Male,19,Rajshahi,Warehouse & Logistics,Senior,55558,Walk-in,2024-11-05,,,True,3,93.2,10.8,EMP0039,593,19.5
EMP0644,Joseph Luna,Male,28,Khulna,Quality Control,Entry,22837,Online application,2024-09-07,,,True,3,90.1,11.7,EMP0496,652,21.4
EMP0645,Aaron Johnson,Male,21,Khulna,Merchandising,Senior,64288,Agency,2026-01-22,,,True,2,92.6,6.6,EMP0136,150,4.9
EMP0646,Megan Stephens,Female,27,Dhaka - Mirpur,Sales & Retail Ops,Entry,16589,Online application,2022-12-27,2023-12-22,Contract end,False,3,91.2,2.9,EMP0090,360,11.8
EMP0647,Samantha Wright,Female,22,Dhaka - Gulshan,Quality Control,Entry,19580,Walk-in,2025-08-21,,,True,1,95.5,9.3,EMP0215,304,10.0
EMP0648,Donald Pineda,Male,37,Dhaka - Gulshan,Sales & Retail Ops,Entry,23984,Walk-in,2024-07-09,2024-09-21,Resignation - better opportunity,False,2,91.9,5.6,EMP0016,74,2.4
EMP0649,Brian Pacheco,Male,27,Head Office,Merchandising,Entry,18618,Walk-in,2024-12-09,,,True,3,100.0,12.0,EMP0291,559,18.4
EMP0650,Pamela Stephenson,Female,30,Sylhet,Sales & Retail Ops,Entry,23566,Walk-in,2024-11-27,2025-05-29,Relocation,False,3,89.5,4.9,EMP0052,183,6.0
EMP0651,Daniel Garcia,Male,29,Dhaka - Mirpur,Sales & Retail Ops,Entry,17635,Employee referral,2025-02-10,,,True,3,92.3,8.8,EMP0457,496,16.3
EMP0652,Linda Warner,Female,19,Sylhet,Sales & Retail Ops,Senior,64908,Online application,2025-05-19,,,True,2,91.3,6.9,EMP0477,398,13.1
EMP0653,Natalie Morales,Female,39,Sylhet,Sales & Retail Ops,Senior,53404,Online application,2022-11-16,,,True,4,87.6,7.2,EMP0477,1313,43.1
EMP0654,Claudia Shields,Female,24,Chattogram,Marketing,Entry,19907,Online application,2023-09-25,,,True,3,93.6,3.9,EMP0339,1000,32.9
EMP0655,Jonathan Roberts,Male,19,Khulna,Quality Control,Mid,31313,Online application,2024-08-27,,,True,3,100.0,10.1,EMP0175,663,21.8
EMP0656,Nicholas Flores,Male,31,Dhaka - Gulshan,Warehouse & Logistics,Mid,40536,Employee referral,2024-05-17,2024-09-18,Resignation - personal reasons,False,2,92.7,1.4,EMP0073,124,4.1
